,"(('HP', 'th. Energy'), 'flow')","(('TES', 'th. Energy'), 'flow')","(('th. Energy', 'TES'), 'flow')","(('th. Energy', 'demand_th'), 'flow')"
2023-11-23 09:00:00,1265.4386,0.0,200.26181,1065.1767671887042
2023-11-23 10:00:00,1265.4386,0.0,239.12019,1026.3183872698028
2023-11-23 11:00:00,1265.4386,0.0,273.407,992.0315814590076
2023-11-23 12:00:00,1265.4386,0.0,291.6933,973.7452850265836
2023-11-23 13:00:00,1265.4386,0.0,305.40802,960.0305627022656
2023-11-23 14:00:00,1265.4386,0.0,305.40802,960.0305627022656
2023-11-23 15:00:00,1265.4386,0.0,280.26436,985.1742202968486
2023-11-23 16:00:00,1265.4386,0.0,225.40547,1040.0331095941208
2023-11-23 17:00:00,1265.4386,0.0,172.83237,1092.6062118373404
2023-11-23 18:00:00,1265.4386,0.0,124.83084,1140.6077399724536
2023-11-23 19:00:00,1265.4386,0.0,92.829822,1172.6087587291956
2023-11-23 20:00:00,1265.4386,0.0,101.97297,1163.4656105129836
2023-11-23 21:00:00,1265.4386,0.0,204.83339,1060.605193080598
2023-11-23 22:00:00,1265.4386,0.0,364.83848,900.600099296887
2023-11-23 23:00:00,1265.4386,0.0,602.56034,662.8782456753738
2023-11-24 00:00:00,1265.4386,0.0,699.49075,565.9478274788903
2023-11-24 01:00:00,1265.4386,0.0,663.51949,601.9190877000063
2023-11-24 02:00:00,1265.4386,0.0,656.32524,609.1133397442294
2023-11-24 03:00:00,1265.4386,0.0,608.36356,657.0750200390507
2023-11-24 04:00:00,1265.4386,0.0,450.09002,815.3485650119608
2023-11-24 05:00:00,1265.4386,0.0,54.406154,1211.0324274442357
2023-11-24 06:00:00,1265.4386,0.0,61.600406,1203.8381754000127
2023-11-24 07:00:00,1265.4386,0.0,92.775498,1172.6630832083788
2023-11-24 08:00:00,1265.4386,0.0,104.76592,1160.6726631346735
2023-11-24 09:00:00,1265.4386,0.0,128.74676,1136.6918229872629
2023-11-24 10:00:00,1265.4386,0.0,159.92185,1105.516730795629
2023-11-24 11:00:00,1265.4386,0.0,195.89311,1069.5454705745133
2023-11-24 12:00:00,1265.4386,0.0,205.48545,1059.953134515549
2023-11-24 13:00:00,1265.4386,0.0,207.88353,1057.555050500808
2023-11-24 14:00:00,1265.4386,0.0,203.08736,1062.35121853029
2023-11-24 15:00:00,1265.4386,0.0,193.49503,1071.943554589254
2023-11-24 16:00:00,1265.4386,0.0,147.93143,1117.5071508693343
2023-11-24 17:00:00,1265.4386,0.0,109.56209,1155.8764951051912
2023-11-24 18:00:00,1265.4386,0.0,85.581246,1179.857335252602
2023-11-24 19:00:00,1265.4386,0.0,87.97933,1177.4592512378608
2023-11-24 20:00:00,1265.4386,0.0,114.35825,1151.0803270757092
2023-11-24 21:00:00,1265.4386,0.0,212.6797,1052.7588824713257
2023-11-24 22:00:00,1265.4386,0.0,354.16666,911.2719256016031
2023-11-24 23:00:00,1265.4386,0.0,596.37314,669.065440112756
2023-11-25 00:00:00,1265.4386,0.0,640.14316,625.2954163975402
2023-11-25 01:00:00,1265.4386,0.0,600.39981,665.0387691346721
2023-11-25 02:00:00,1265.4386,0.0,592.45114,672.9874396820984
2023-11-25 03:00:00,1265.4386,0.0,539.46,725.9785766649409
2023-11-25 04:00:00,1265.4386,0.0,364.58925,900.8493287083209
2023-11-25 05:00:00,1265.4386,72.587628,0.0,1338.0262088167706
2023-11-25 06:00:00,1265.4386,64.638957,0.0,1330.0775382693441
2023-11-25 07:00:00,1265.4386,30.194718,0.0,1295.6332992304965
2023-11-25 08:00:00,1265.4386,16.946934,0.0,1282.385514984786
2023-11-25 09:00:00,1265.4386,0.0,9.5486346,1255.8899464933647
2023-11-25 10:00:00,1265.4386,0.0,43.992874,1221.4457074545173
2023-11-25 11:00:00,1265.4386,0.0,83.736226,1181.7023547173856
2023-11-25 12:00:00,1265.4386,0.0,94.334454,1171.104127320817
2023-11-25 13:00:00,1265.4386,0.0,96.984011,1168.454570471675
2023-11-25 14:00:00,1265.4386,0.0,91.684897,1173.7536841699591
2023-11-25 15:00:00,1265.4386,0.0,81.08667,1184.3519115665274
2023-11-25 16:00:00,1265.4386,0.0,30.745089,1234.693491700228
2023-11-25 17:00:00,1265.4386,11.64782,0.0,1277.0864012865018
2023-11-25 18:00:00,1265.4386,38.143389,0.0,1303.581969777923
2023-11-25 19:00:00,0.0,1300.9324,0.0,1300.9324129287809
2023-11-25 20:00:00,1265.4386,6.3487065,0.0,1271.7872875882176
2023-11-25 21:00:00,1265.4386,0.0,102.28312,1163.1554567733906
2023-11-25 22:00:00,1265.4386,0.0,258.60698,1006.8316026740056
2023-11-25 23:00:00,1265.4386,0.0,526.21222,739.2263609106515
2023-11-26 00:00:00,1265.4386,0.0,591.39505,674.0435274002625
2023-11-26 01:00:00,1265.4386,0.0,548.5533,716.8852770231606
2023-11-26 02:00:00,1265.4386,0.0,539.98495,725.4536269477401
2023-11-26 03:00:00,1265.4386,0.0,482.86262,782.5759597782709
2023-11-26 04:00:00,1265.4386,0.0,294.35892,971.0796581190224
2023-11-26 05:00:00,1265.4386,176.90032,0.0,1442.338903970901
2023-11-26 06:00:00,1265.4386,168.33197,0.0,1433.7705540463212
2023-11-26 07:00:00,1265.4386,131.20246,0.0,1396.641037706476
2023-11-26 08:00:00,1265.4386,116.92187,0.0,1382.3604544988434
2023-11-26 09:00:00,1265.4386,88.360707,0.0,1353.799288083578
2023-11-26 10:00:00,1265.4386,51.231191,0.0,1316.6697717437332
2023-11-26 11:00:00,1265.4386,8.389441,0.0,1273.8280221208352
2023-11-26 12:00:00,1265.4386,0.0,3.0350256,1262.403555554729
2023-11-26 13:00:00,1265.4386,0.0,5.8911422,1259.5474389132025
2023-11-26 14:00:00,1265.4386,0.0,0.17890894,1265.2596721962555
2023-11-26 15:00:00,1265.4386,11.245558,0.0,1276.6841387623615
2023-11-26 16:00:00,1265.4386,65.511774,0.0,1330.9503549513659
2023-11-26 17:00:00,1265.4386,111.20964,0.0,1376.6482212157905
2023-11-26 18:00:00,0.0,1405.2094,0.0,1405.2093876310557
2023-11-26 19:00:00,935.29635,467.05692,0.0,1402.3532709895292
2023-11-26 20:00:00,1265.4386,105.49741,0.0,1370.9359879327376
2023-11-26 21:00:00,1265.4386,0.0,11.603376,1253.8352056301492
2023-11-26 22:00:00,1265.4386,0.0,180.11426,1085.3243237800837
2023-11-26 23:00:00,1265.4386,0.0,468.58204,796.8565429859035
2023-11-27 00:00:00,1265.4386,0.0,566.67037,698.7682145456076
2023-11-27 01:00:00,1265.4386,0.0,522.25713,743.1814485209641
2023-11-27 02:00:00,1265.4386,0.0,513.37449,752.0640953160353
2023-11-27 03:00:00,1265.4386,0.0,454.15684,811.2817406165105
2023-11-27 04:00:00,1265.4386,0.0,258.73861,1006.699970108079
2023-11-27 05:00:00,1265.4386,229.80696,0.0,1495.2455438369996
2023-11-27 06:00:00,1265.4386,220.92432,0.0,1486.3628970419281
2023-11-27 07:00:00,1265.4386,182.43285,0.0,1447.8714275966192
2023-11-27 08:00:00,1265.4386,167.62844,0.0,1433.0670162715003
2023-11-27 09:00:00,1265.4386,138.01961,0.0,1403.4581936212628
2023-11-27 10:00:00,1265.4386,99.528143,0.0,1364.966724175954
2023-11-27 11:00:00,1265.4386,55.114909,0.0,1320.5534902005975
2023-11-27 12:00:00,1265.4386,43.27138,0.0,1308.7099611405026
2023-11-27 13:00:00,1265.4386,40.310498,0.0,1305.7490788754787
2023-11-27 14:00:00,1265.4386,46.232262,0.0,1311.6708434055263
2023-11-27 15:00:00,1265.4386,58.075791,0.0,1323.5143724656211
2023-11-27 16:00:00,1265.4386,114.33255,0.0,1379.7711355010729
2023-11-27 17:00:00,1265.4386,161.70667,0.0,1427.145251741453
2023-11-27 18:00:00,1265.4386,191.31549,0.0,1456.7540743916907
2023-11-27 19:00:00,1265.4386,188.35461,0.0,1453.7931921266666
2023-11-27 20:00:00,1265.4386,155.78491,0.0,1421.2234872114052
2023-11-27 21:00:00,1265.4386,34.388733,0.0,1299.8273143454312
2023-11-27 22:00:00,1265.4386,0.0,140.30332,1125.1352607090294
2023-11-27 23:00:00,1265.4386,0.0,439.35243,826.0861519416294
2023-11-28 00:00:00,1265.4386,0.0,456.67098,808.767599642957
2023-11-28 01:00:00,1265.4386,0.0,434.8124,830.6261834170908
2023-11-28 02:00:00,1265.4386,0.0,422.32178,843.116802716596
2023-11-28 03:00:00,1265.4386,0.0,356.74603,908.692554038998
2023-11-28 04:00:00,1265.4386,0.0,166.26408,1099.174498356451
2023-11-28 05:00:00,1265.4386,327.11538,0.0,1592.5539606869036
2023-11-28 06:00:00,1265.4386,308.37945,0.0,1573.8180317376457
2023-11-28 07:00:00,1265.4386,220.94512,0.0,1486.3836966411102
2023-11-28 08:00:00,1265.4386,252.17166,0.0,1517.6102448898725
2023-11-28 09:00:00,1265.4386,227.19043,0.0,1492.6290062908624
2023-11-28 10:00:00,1265.4386,183.47326,0.0,1448.9118387425945
2023-11-28 11:00:00,1265.4386,146.0014,0.0,1411.4399808440792
2023-11-28 12:00:00,1265.4386,133.51078,0.0,1398.9493615445742
2023-11-28 13:00:00,1265.4386,105.40689,0.0,1370.8454681206874
2023-11-28 14:00:00,1265.4386,99.161577,0.0,1364.6001584709352
2023-11-28 15:00:00,1265.4386,111.6522,0.0,1377.0907777704401
2023-11-28 16:00:00,0.0,1433.2986,0.0,1433.2985646182133
2023-11-28 17:00:00,0.0,1477.0157,0.0,1477.015732166481
2023-11-28 18:00:00,0.0,1495.7517,0.0,1495.751661115739
2023-11-28 19:00:00,1265.4386,220.94512,0.0,1486.3836966411102
2023-11-28 20:00:00,1265.4386,177.22795,0.0,1442.666529092842
2023-11-28 21:00:00,1265.4386,55.44441,0.0,1320.882990922667
2023-11-28 22:00:00,1265.4386,0.0,85.075057,1180.3635238032343
2023-11-28 23:00:00,1265.4386,0.0,397.34054,868.0980413156061
2023-11-29 00:00:00,1265.4386,0.0,451.09341,814.34517152601
2023-11-29 01:00:00,1265.4386,0.0,429.08408,836.3545004861724
2023-11-29 02:00:00,1265.4386,0.0,416.50732,848.9312598919795
2023-11-29 03:00:00,1265.4386,0.0,350.47933,914.9592467724668
2023-11-29 04:00:00,1265.4386,0.0,158.68375,1106.7548277110252
2023-11-29 05:00:00,1265.4386,338.09824,0.0,1603.5368242404056
2023-11-29 06:00:00,1265.4386,319.2331,0.0,1584.671685131695
2023-11-29 07:00:00,1265.4386,231.19579,0.0,1496.6343692910455
2023-11-29 08:00:00,1265.4386,262.63769,0.0,1528.076267805563
2023-11-29 09:00:00,1265.4386,237.48417,0.0,1502.922748993949
2023-11-29 10:00:00,1265.4386,193.46551,0.0,1458.904091073624
2023-11-29 11:00:00,1265.4386,155.73523,0.0,1421.1738128562026
2023-11-29 12:00:00,1265.4386,143.15847,0.0,1408.5970534503956
2023-11-29 13:00:00,1265.4386,114.86076,0.0,1380.2993447873296
2023-11-29 14:00:00,1265.4386,108.57238,0.0,1374.0109650844263
2023-11-29 15:00:00,1265.4386,121.14914,0.0,1386.5877244902333
2023-11-29 16:00:00,0.0,1443.1831,0.0,1443.1831418163654
2023-11-29 17:00:00,0.0,1487.2018,0.0,1487.20179973669
2023-11-29 18:00:00,0.0,1506.0669,0.0,1506.0669388454007
2023-11-29 19:00:00,0.0,1496.6344,0.0,1496.6343692910455
2023-11-29 20:00:00,1265.4386,187.17713,0.0,1452.6157113707204
2023-11-29 21:00:00,1265.4386,64.553726,0.0,1329.9923071641012
2023-11-29 22:00:00,1265.4386,0.0,76.934817,1188.5037638487713
2023-11-29 23:00:00,1265.4386,0.0,391.3538,874.0847787035937
2023-11-30 00:00:00,1265.4386,0.0,418.95125,846.4873343740369
2023-11-30 01:00:00,1265.4386,0.0,396.07321,869.3653704382
2023-11-30 02:00:00,1265.4386,0.0,383.00005,882.4385339034361
2023-11-30 03:00:00,1265.4386,0.0,314.36594,951.0726420959256
2023-11-30 04:00:00,1265.4386,0.0,115.0002,1150.4383849407761
2023-11-30 05:00:00,1265.4386,401.38976,0.0,1666.8283418176015
2023-11-30 06:00:00,1265.4386,381.78002,0.0,1647.2185966197476
2023-11-30 07:00:00,0.0,1555.7065,0.0,1555.7064523630947
2023-11-30 08:00:00,0.0,1588.3894,0.0,1588.389361026185
2023-11-30 09:00:00,0.0,1562.243,0.0,1562.243034095713
2023-11-30 10:00:00,0.0,1516.487,0.0,1516.4869619673866
2023-11-30 11:00:00,0.0,1477.2675,0.0,1477.2674715716782
2023-11-30 12:00:00,0.0,1464.1943,0.0,1464.1943081064421
2023-11-30 13:00:00,0.0,1434.7797,0.0,1434.779690309661
2023-11-30 14:00:00,0.0,1428.2431,0.0,1428.2431085770431
2023-11-30 15:00:00,0.0,1441.3163,0.0,1441.3162720422788
2023-11-30 16:00:00,0.0,1500.1455,0.0,1500.1455076358413
2023-11-30 17:00:00,0.0,1545.9016,0.0,1545.901579764168
2023-11-30 18:00:00,0.0,1565.5113,0.0,1565.5113249620217
2023-11-30 19:00:00,0.0,1555.7065,0.0,1555.7064523630947
2023-11-30 20:00:00,0.0,1509.9504,0.0,1509.9503802347683
2023-11-30 21:00:00,1265.4386,117.04846,0.0,1382.4870364487165
2023-11-30 22:00:00,1265.4386,0.0,30.024634,1235.4139474648107
2023-11-30 23:00:00,1265.4386,0.0,356.85372,908.5848608339084
2023-12-01 00:00:00,1265.4386,0.0,379.10484,886.3337433051742
2023-12-01 01:00:00,1265.4386,0.0,355.14987,910.288709340449
2023-12-01 02:00:00,1265.4386,0.0,341.46132,923.9772613606063
2023-12-01 03:00:00,1265.4386,0.0,269.59642,995.8421594664313
2023-12-01 04:00:00,1265.4386,0.0,60.846003,1204.5925777738275
2023-12-01 05:00:00,1265.4386,479.8518,0.0,1745.2903825700341
2023-12-01 06:00:00,1265.4386,459.31897,0.0,1724.7575545397983
2023-12-01 07:00:00,1265.4386,363.49911,0.0,1628.9376903986986
2023-12-01 08:00:00,0.0,1663.1591,0.0,1663.1590704490914
2023-12-01 09:00:00,0.0,1635.782,0.0,1635.7819664087772
2023-12-01 10:00:00,0.0,1587.872,0.0,1587.8720343382272
2023-12-01 11:00:00,0.0,1546.8064,0.0,1546.8063782777556
2023-12-01 12:00:00,0.0,1533.1178,0.0,1533.1178262575986
2023-12-01 13:00:00,0.0,1502.3186,0.0,1502.318584212245
2023-12-01 14:00:00,0.0,1495.4743,0.0,1495.4743082021666
2023-12-01 15:00:00,0.0,1509.1629,0.0,1509.1628602223236
2023-12-01 16:00:00,0.0,1570.7613,0.0,1570.7613443130308
2023-12-01 17:00:00,0.0,1618.6713,0.0,1618.6712763835808
2023-12-01 18:00:00,0.0,1639.2041,0.0,1639.2041044138164
2023-12-01 19:00:00,0.0,1628.9377,0.0,1628.9376903986986
2023-12-01 20:00:00,1265.4386,315.58918,0.0,1581.0277583281484
2023-12-01 21:00:00,1265.4386,182.12579,0.0,1447.5643761316164
2023-12-01 22:00:00,1265.4386,28.129585,0.0,1293.568165904849
2023-12-01 23:00:00,1265.4386,0.0,314.08422,951.3543654009205
2023-12-02 00:00:00,1265.4386,0.0,372.34908,893.0895014230766
2023-12-02 01:00:00,1265.4386,0.0,348.21153,917.2270555155923
2023-12-02 02:00:00,1265.4386,0.0,334.41864,931.0199435684583
2023-12-02 03:00:00,1265.4386,0.0,262.00598,1003.4326058460051
2023-12-02 04:00:00,1265.4386,0.0,51.664432,1213.7741486522123
2023-12-02 05:00:00,1265.4386,493.15465,0.0,1758.5932267404212
2023-12-02 06:00:00,1265.4386,472.46531,0.0,1737.9038946611222
2023-12-02 07:00:00,1265.4386,375.9151,0.0,1641.35367829106
2023-12-02 08:00:00,1265.4386,410.39732,0.0,1675.8358984232248
2023-12-02 09:00:00,1265.4386,382.81154,0.0,1648.250122317493
2023-12-02 10:00:00,1265.4386,334.53643,0.0,1599.9750141324614
2023-12-02 11:00:00,1265.4386,293.15777,0.0,1558.5963499738637
2023-12-02 12:00:00,1265.4386,279.36488,0.0,1544.8034619209973
2023-12-02 13:00:00,1265.4386,248.33088,0.0,1513.769463802049
2023-12-02 14:00:00,1265.4386,241.43444,0.0,1506.873019775616
2023-12-02 15:00:00,1265.4386,255.22733,0.0,1520.665907828482
2023-12-02 16:00:00,1265.4386,317.29532,0.0,1582.7339040663792
2023-12-02 17:00:00,1265.4386,365.57043,0.0,1631.0090122514105
2023-12-02 18:00:00,1265.4386,386.25976,0.0,1651.6983443307092
2023-12-02 19:00:00,1265.4386,375.9151,0.0,1641.35367829106
2023-12-02 20:00:00,1265.4386,327.63999,0.0,1593.0785701060286
2023-12-02 21:00:00,1265.4386,193.15933,0.0,1458.5979115905845
2023-12-02 22:00:00,1265.4386,37.98934,0.0,1303.4279209958418
2023-12-02 23:00:00,1265.4386,0.0,306.83286,958.6057196741904
2023-12-03 00:00:00,1265.4386,0.0,391.16003,874.2785467766093
2023-12-03 01:00:00,1265.4386,0.0,367.53088,897.9076966894906
2023-12-03 02:00:00,1265.4386,0.0,354.02851,911.4100680682799
2023-12-03 03:00:00,1265.4386,0.0,283.14106,982.2975178069241
2023-12-03 04:00:00,1265.4386,0.0,77.2299,1188.2086813334615
2023-12-03 05:00:00,1265.4386,456.11377,0.0,1721.5523507956398
2023-12-03 06:00:00,1265.4386,435.86021,0.0,1701.298793727456
2023-12-03 07:00:00,1265.4386,341.34361,0.0,1606.7821940759306
2023-12-03 08:00:00,1265.4386,375.09954,0.0,1640.538122522904
2023-12-03 09:00:00,1265.4386,348.0948,0.0,1613.5333797653254
2023-12-03 10:00:00,1265.4386,300.8365,0.0,1566.2750799395626
2023-12-03 11:00:00,1265.4386,260.32938,0.0,1525.7679658031946
2023-12-03 12:00:00,1265.4386,246.82701,0.0,1512.2655944244052
2023-12-03 13:00:00,1265.4386,216.44668,0.0,1481.8852588221296
2023-12-03 14:00:00,1265.4386,209.69549,0.0,1475.134073132735
2023-12-03 15:00:00,1265.4386,223.19786,0.0,1488.6364445115241
2023-12-03 16:00:00,1265.4386,283.95853,0.0,1549.397115716076
2023-12-03 17:00:00,1265.4386,331.21683,0.0,1596.6554155418387
2023-12-03 18:00:00,1265.4386,351.47039,0.0,1616.9089726100226
2023-12-03 19:00:00,1265.4386,341.34361,0.0,1606.7821940759306
2023-12-03 20:00:00,1265.4386,294.08531,0.0,1559.523894250168
2023-12-03 21:00:00,1265.4386,162.43719,0.0,1427.875773306972
2023-12-03 22:00:00,1265.4386,10.535514,0.0,1275.974095295592
2023-12-03 23:00:00,1265.4386,0.0,327.02377,938.4148108258587
2023-12-04 00:00:00,1265.4386,0.0,399.35248,866.0861010368335
2023-12-04 01:00:00,1265.4386,0.0,375.94475,889.4938334972884
2023-12-04 02:00:00,1265.4386,0.0,362.5689,902.8696806175484
2023-12-04 03:00:00,1265.4386,0.0,292.3457,973.0928779989133
2023-12-04 04:00:00,1265.4386,0.0,88.364035,1177.074546582878
2023-12-04 05:00:00,1265.4386,439.98193,0.0,1705.420507833147
2023-12-04 06:00:00,1265.4386,419.91816,0.0,1685.3567371527572
2023-12-04 07:00:00,1265.4386,326.28723,0.0,1591.7258073109372
2023-12-04 08:00:00,1265.4386,359.72684,0.0,1625.1654251115872
2023-12-04 09:00:00,1265.4386,332.97515,0.0,1598.4137308710674
2023-12-04 10:00:00,1265.4386,286.15968,0.0,1551.5982659501574
2023-12-04 11:00:00,1265.4386,246.03214,0.0,1511.4707245893774
2023-12-04 12:00:00,1265.4386,232.6563,0.0,1498.0948774691174
2023-12-04 13:00:00,1265.4386,202.56064,0.0,1467.9992214485324
2023-12-04 14:00:00,1265.4386,195.87272,0.0,1461.3112978884026
2023-12-04 15:00:00,1265.4386,209.24856,0.0,1474.6871450086626
2023-12-04 16:00:00,1265.4386,269.43988,0.0,1534.8784570498324
2023-12-04 17:00:00,1265.4386,316.25534,0.0,1581.6939219707422
2023-12-04 18:00:00,1265.4386,336.31911,0.0,1601.757692651132
2023-12-04 19:00:00,1265.4386,326.28723,0.0,1591.7258073109372
2023-12-04 20:00:00,1265.4386,279.47176,0.0,1544.9103423900272
2023-12-04 21:00:00,1265.4386,149.05725,0.0,1414.4958329674923
2023-12-04 22:00:00,1265.4386,0.0,1.4210283,1264.0175528645677
2023-12-04 23:00:00,1265.4386,0.0,335.81721,929.6213748580683
2023-12-05 00:00:00,1265.4386,0.0,426.07842,839.3601580486838
2023-12-05 01:00:00,1265.4386,0.0,403.39301,862.0455677256753
2023-12-05 02:00:00,1265.4386,0.0,390.42992,875.0086589696705
2023-12-05 03:00:00,1265.4386,0.0,322.37369,943.0648880006448
2023-12-05 04:00:00,1265.4386,0.0,124.68655,1140.7520294715703
2023-12-05 05:00:00,1265.4386,387.35555,0.0,1652.7941336093772
2023-12-05 06:00:00,1265.4386,367.91092,0.0,1633.3494967433849
2023-12-05 07:00:00,1265.4386,277.16928,0.0,1542.607858035419
2023-12-05 08:00:00,1265.4386,309.57701,0.0,1575.0155861454066
2023-12-05 09:00:00,1265.4386,283.65082,0.0,1549.0894036574166
2023-12-05 10:00:00,1265.4386,238.28,0.0,1503.7185843034333
2023-12-05 11:00:00,1265.4386,199.39073,0.0,1464.829310571448
2023-12-05 12:00:00,1265.4386,186.42764,0.0,1451.866219327453
2023-12-05 13:00:00,1265.4386,157.26068,0.0,1422.699264028464
2023-12-05 14:00:00,1265.4386,150.77914,0.0,1416.2177184064667
2023-12-05 15:00:00,1265.4386,163.74223,0.0,1429.1808096504617
2023-12-05 16:00:00,1265.4386,222.07614,0.0,1487.5147202484397
2023-12-05 17:00:00,1265.4386,267.44696,0.0,1532.8855396024226
2023-12-05 18:00:00,1265.4386,286.8916,0.0,1552.3301764684152
2023-12-05 19:00:00,1265.4386,277.16928,0.0,1542.607858035419
2023-12-05 20:00:00,1265.4386,231.79846,0.0,1497.237038681436
2023-12-05 21:00:00,1265.4386,105.40832,0.0,1370.8468990524836
2023-12-05 22:00:00,1265.4386,0.0,40.426459,1225.0121225575385
2023-12-05 23:00:00,1265.4386,0.0,364.50374,900.9348414576606
2023-12-06 00:00:00,1265.4386,0.0,469.1568,796.2817806553036
2023-12-06 01:00:00,1265.4386,0.0,447.63567,817.8029098622037
2023-12-06 02:00:00,1265.4386,0.0,435.33788,830.1006979804324
2023-12-06 03:00:00,1265.4386,0.0,370.7745,894.6640856011327
2023-12-06 04:00:00,1265.4386,0.0,183.23323,1082.2053544041194
2023-12-06 05:00:00,1265.4386,302.5294,0.0,1567.96798507415
2023-12-06 06:00:00,1265.4386,284.08272,0.0,1549.5213028968071
2023-12-06 07:00:00,1265.4386,197.9982,0.0,1463.4367860692066
2023-12-06 08:00:00,1265.4386,228.74268,0.0,1494.1812563647782
2023-12-06 09:00:00,1265.4386,204.1471,0.0,1469.5856801283212
2023-12-06 10:00:00,1265.4386,161.10484,0.0,1426.543421714521
2023-12-06 11:00:00,1265.4386,124.21148,0.0,1389.6500573598348
2023-12-06 12:00:00,1265.4386,111.91369,0.0,1377.352269241606
2023-12-06 13:00:00,1265.4386,84.243665,0.0,1349.6822459755917
2023-12-06 14:00:00,1265.4386,78.094771,0.0,1343.5333519164776
2023-12-06 15:00:00,1265.4386,90.392559,0.0,1355.8311400347063
2023-12-06 16:00:00,1265.4386,145.73261,0.0,1411.1711865667353
2023-12-06 17:00:00,1265.4386,188.77486,0.0,1454.2134449805353
2023-12-06 18:00:00,1265.4386,207.22155,0.0,1472.6601271578782
2023-12-06 19:00:00,1265.4386,197.9982,0.0,1463.4367860692066
2023-12-06 20:00:00,1265.4386,154.95595,0.0,1420.3945276554064
2023-12-06 21:00:00,1265.4386,35.052512,0.0,1300.4910935026774
2023-12-06 22:00:00,1265.4386,0.0,103.2976,1162.1409771726053
2023-12-06 23:00:00,1265.4386,0.0,410.74231,854.6962742168896
2023-12-07 00:00:00,1265.4386,0.0,568.01306,697.4255247252357
2023-12-07 01:00:00,1265.4386,0.0,523.68516,741.7534182459075
2023-12-07 02:00:00,1265.4386,0.0,514.81958,750.6189969500418
2023-12-07 03:00:00,1265.4386,0.0,455.71573,809.7228549776042
2023-12-07 04:00:00,1265.4386,0.0,260.67299,1004.7655864685601
2023-12-07 05:00:00,1265.4386,226.93383,0.0,1492.3724151959493
2023-12-07 06:00:00,1265.4386,218.06826,0.0,1483.506836491815
2023-12-07 07:00:00,1265.4386,179.65075,0.0,1445.0893287738995
2023-12-07 08:00:00,569.3401,860.97327,0.0,1430.3133642670089
2023-12-07 09:00:00,1265.4386,135.32285,0.0,1400.7614352532275
2023-12-07 10:00:00,1265.4386,96.905346,0.0,1362.3439275353123
2023-12-07 11:00:00,1265.4386,52.577453,0.0,1318.0160340146404
2023-12-07 12:00:00,1265.4386,40.756681,0.0,1306.195262409128
2023-12-07 13:00:00,1265.4386,37.801488,0.0,1303.2400695077497
2023-12-07 14:00:00,1265.4386,43.711874,0.0,1309.1504553105062
2023-12-07 15:00:00,1265.4386,55.532646,0.0,1320.9712269160184
2023-12-07 16:00:00,1265.4386,111.68131,0.0,1377.1198920422028
2023-12-07 17:00:00,1265.4386,158.9644,0.0,1424.4029784642526
2023-12-07 18:00:00,1265.4386,188.51633,0.0,1453.9549074780336
2023-12-07 19:00:00,1265.4386,185.56113,0.0,1450.9997145766556
2023-12-07 20:00:00,1265.4386,153.05401,0.0,1418.4925926614965
2023-12-07 21:00:00,1265.4386,31.891103,0.0,1297.3296837049936
2023-12-07 22:00:00,1265.4386,0.0,142.46528,1122.9733025236847
2023-12-07 23:00:00,1265.4386,0.0,440.93976,824.4988194844948
2023-12-08 00:00:00,1265.4386,0.0,580.24263,685.195953854291
2023-12-08 01:00:00,1265.4386,0.0,536.69204,728.74654414164
2023-12-08 02:00:00,1265.4386,0.0,527.98192,737.4566621991098
2023-12-08 03:00:00,1265.4386,0.0,469.91447,795.5241159155752
2023-12-08 04:00:00,1265.4386,0.0,278.29187,987.1467131799109
2023-12-08 05:00:00,1265.4386,200.76463,0.0,1466.2032063407498
2023-12-08 06:00:00,1265.4386,192.05451,0.0,1457.49308828328
2023-12-08 07:00:00,1265.4386,154.31066,0.0,1419.7492433675775
2023-12-08 08:00:00,1265.4386,139.7938,0.0,1405.2323799384612
2023-12-08 09:00:00,1265.4386,110.76007,0.0,1376.1986530802285
2023-12-08 10:00:00,18.943003,1319.5118,0.0,1338.4548081645262
2023-12-08 11:00:00,1265.4386,29.465637,0.0,1294.9042178771772
2023-12-08 12:00:00,1265.4386,17.852146,0.0,1283.2907271338843
2023-12-08 13:00:00,1265.4386,14.948773,0.0,1280.3873544480607
2023-12-08 14:00:00,1265.4386,20.755519,0.0,1286.1940998197072
2023-12-08 15:00:00,1265.4386,32.369009,0.0,1297.807590563
2023-12-08 16:00:00,1265.4386,87.53309,0.0,1352.9716715936424
2023-12-08 17:00:00,1265.4386,133.98705,0.0,1399.4256345668148
2023-12-08 18:00:00,1265.4386,163.02078,0.0,1428.4593614250473
2023-12-08 19:00:00,1265.4386,160.11741,0.0,1425.5559887392242
2023-12-08 20:00:00,1265.4386,128.18031,0.0,1393.618889195168
2023-12-08 21:00:00,1265.4386,9.1420279,0.0,1274.5806090764142
2023-12-08 22:00:00,1103.2816,0.0,0.0,1103.2816206128416
2023-12-08 23:00:00,810.04098,0.0,0.0,810.0409793446914
2023-12-09 00:00:00,644.63579,0.0,0.0,644.6357912989182
2023-12-09 01:00:00,1265.4386,0.0,579.83018,685.6084051526631
2023-12-09 02:00:00,1265.4386,0.0,571.63565,693.802927923412
2023-12-09 03:00:00,1265.4386,0.0,517.0055,748.4330797284051
2023-12-09 04:00:00,1265.4386,0.0,336.726,928.7125806848823
2023-12-09 05:00:00,1265.4386,113.97275,0.0,1379.411333076075
