dhi;dni;ghi;temp_air;wind_speed
0;0;0;10.4;1.6
0;0;0;10.1;1.7
0;0;0;9.7;1.8
0;0;0;9.2;2.2
0;0;0;9;2.2
0;0;0;8.7;1.4
1;0;1;8.5;3.5
9;0;9;7.6;3.2
34;0;34;7.5;2.7
138;5;140.0233141;7.6;2.3
188;3;189.620721;8.3;1.9
192;0;192;8.9;1.7
251;3;253.200122;9;2.7
128;0;128;8.4;2.7
117;0;117;8.1;3.2
113;0;113;7.4;3.5
132;0;132;7.1;3
160;0;160;7.1;2.3
128;0;128;7.2;2.2
46;0;46;7;1.7
18;0;18;7;1.6
0;0;0;6.8;1.4
0;0;0;7;1.6
0;0;0;6.8;2.4
0;0;0;6.6;2.6
0;0;0;5.9;2
0;0;0;5.6;2.4
0;0;0;5.2;2.1
0;0;0;4.9;2.8
0;0;0;4.6;1.8
1;0;1;4.8;1.5
7;0;7;5;2.1
28;0;28;5.5;2.6
139;14;144.7233171;5.9;2.2
192;12;198.5286408;7.3;2
198;2;199.3118546;7.7;2.4
291;27;310.8969344;8.2;3.3
338;82;402.075749;8.9;4
314;42;347.0286428;9.9;3.1
328;113;412.9318855;11.1;4.2
115;550;488.6927173;11.3;3.3
130;401;360.4052932;12;3.7
78;349;233.1776775;12.3;2.9
77;180;130.6474431;12.4;3.1
44;35;49.07664448;12;2.7
0;0;0;11.4;2.8
0;0;0;10.9;3.4
0;0;0;9.6;2
0;0;0;9.3;1.8
0;0;0;8.4;2.9
0;0;0;7.7;3
0;0;0;7.3;2.8
0;0;0;7.1;2.7
0;0;0;6.7;2.2
4;0;4;6.3;1.8
37;7;37.80334641;6.3;1.7
92;107;120.2164028;7.1;2.7
93;306;219.3613167;8.6;2.8
101;454;349.7925798;10.5;3.7
107;575;486.2747245;12.1;3
127;637;598.6684226;13.1;2.5
245;497;635.0338562;13.9;2.2
361;225;538.6644661;14.4;2.1
348;165;472.545972;14.5;2.4
229;12;237.1916359;14.2;2.9
248;106;309.2529082;14.9;1.5
179;184;261.445097;15.3;3.3
115;131;154.5232717;14.4;3.1
61;26;64.87445789;13.6;3.5
0;0;0;12.7;3.4
0;0;0;11.6;4
0;0;0;10.8;3.8
0;0;0;10.4;3.4
0;0;0;10.3;3.3
0;0;0;10.4;2.4
0;0;0;10.4;1.7
0;0;0;10.4;2
0;0;0;10.2;2.4
1;0;1;10.1;2.9
33;3;33.36093032;9.9;2.8
57;163;100.6969097;10.6;3.2
142;155;206.6218959;12.7;3.4
226;57;257.4438146;13;3.4
227;281;413.3798206;14.4;3.5
267;31;290.0555825;15.1;3.3
326;67;378.7895203;15.9;3.1
334;97;410.903714;16.6;2.6
300;60;345.4743999;17.4;3.8
278;135;370.5683285;17.7;3.5
225;166;321.4674382;18;3.1
167;144;232.0160825;17.6;2.7
88;158;136.2210832;17.7;1.8
56;33;61.04284073;17.2;1.6
0;0;0;15.7;1.6
0;0;0;15;1.7
0;0;0;14.2;1.8
0;0;0;13.5;1.8
0;0;0;12.7;1.8
0;0;0;12.2;1.7
0;0;0;11.4;1.9
0;0;0;10.6;1.7
0;0;0;10.1;1.6
4;0;4;9.9;2
42;33;46.15885238;10.2;1.9
72;165;116.8985302;12;2.1
87;313;218.7346568;14.7;2.3
93;464;350.7172491;16.9;3
94;596;491.3308918;18.9;3.8
96;690;611.5006689;20.9;3.5
117;704;673.9462197;22.1;3.6
137;681;678.9334439;22.6;3.4
192;555;614.3396966;23.2;3.7
227;404;505.2997692;23.3;3.9
188;343;388.446217;22.8;2.9
155;236;262.3252189;22.9;2.8
114;127;153.2240769;22.7;2.8
60;26;64.07177802;21.7;3.5
2;0;2;20.6;3
0;0;0;19.1;3.5
0;0;0;18.3;3.3
0;0;0;17.5;3.5
0;0;0;16.6;3.5
0;0;0;16;3.2
0;0;0;15.3;2.9
0;0;0;14.7;2.6
0;0;0;13.9;2.7
3;0;3;13.2;2.3
39;26;42.42966995;13.2;2.4
72;151;113.6972357;14.5;2.5
82;305;211.5254234;16.1;2.8
78;470;340.7526543;17.7;3.5
73;609;481.0531599;19.9;4.1
89;676;596.231101;21.2;5.2
260;442;611.0844018;22;5.2
304;363;593.980929;22.2;5.5
292;343;554.020674;22.7;5.5
233;375;492.4591962;22.9;5.7
204;295;377.3133308;22.7;6.2
144;250;258.5460532;22.5;5.5
108;137;150.7898838;21.8;6.4
61;29;65.64654685;20.7;4.7
4;0;4;19.6;4
0;0;0;18.5;3.5
0;0;0;17.6;3.1
0;0;0;16.6;2.8
0;0;0;16;2.7
0;0;0;15.1;2.8
0;0;0;14.6;2.8
0;0;0;13.7;2.8
0;0;0;12.9;3.3
4;0;4;12.4;3.1
43;30;47.12852261;12.7;2.4
81;148;122.4642894;14.5;3.3
102;289;225.8255438;15.8;3.3
111;440;358.507198;17.4;3.5
115;570;498.837824;19;3.9
190;538;595.3553722;20.6;4.7
320;346;595.8547213;21.5;5.1
307;392;621.2960525;23.2;5.6
308;342;570.2938893;23.5;5.6
260;348;501.8284799;23.3;6.4
173;382;398.611365;22.9;5.4
152;252;268.2826179;22.4;5.6
122;111;157.0554253;21.9;5.6
61;23;64.77233763;21;4.1
3;0;3;20;3.6
0;0;0;19.1;3.1
0;0;0;18.2;2.8
0;0;0;17.4;2.6
0;0;0;16.6;2.5
0;0;0;16;2.5
0;0;0;15.4;2.5
0;0;0;14.8;2.5
0;0;0;14.2;2.4
8;3;8.03403319;14.4;2.4
44;48;50.34000265;13.4;2.1
79;163;125.3217778;15;2
89;318;226.4032681;17.2;1.8
102;457;360.6504141;18.9;1.7
113;573;500.7763096;20.2;2.2
135;621;604.8105312;21.6;2.8
187;587;656.7222835;22.7;2
172;621;671.7747229;22.3;1.8
161;601;623.6770323;23.9;2.3
171;498;518.499649;22.5;2
178;357;389.9508327;23;1.3
157;228;262.9135141;23.1;1.8
133;54;150.2416667;22.8;2.6
44;0;44;22.5;1.7
6;0;6;21.4;0.7
0;0;0;19.9;1
0;0;0;18;1.3
0;0;0;18.1;2.5
0;0;0;18.2;2.3
0;0;0;17.6;1.9
0;0;0;16.8;2.7
0;0;0;16.5;3.3
0;0;0;15.3;2.4
5;0;5;14.8;1.7
14;0;14;15.5;3.7
36;0;36;14.3;4.1
110;0;110;15.1;4.8
118;0;118;15.1;5.1
96;0;96;13.9;4.3
167;0;167;13.4;3.8
126;0;126;13;4.4
146;0;146;13.3;4.4
135;0;135;13.5;3.7
188;0;188;13.4;3.1
147;0;147;13.8;3.6
59;0;59;13.8;2.3
38;0;38;13.9;3.3
20;0;20;14;2.7
1;0;1;13.5;3
0;0;0;13.1;3.2
0;0;0;12.7;3.3
0;0;0;12.3;4.8
0;0;0;12.2;4.2
0;0;0;11.9;3.3
0;0;0;11.7;3.3
0;0;0;11.2;2.8
0;0;0;11.2;3.2
3;0;3;11.2;3.3
19;0;19;11.3;4
73;2;73.58307412;11.5;4.4
152;105;198.1113092;11.8;5.3
175;240;312.4180541;13.3;5.8
248;202;385.9440563;14.4;6.6
294;129;392.3550839;14.9;6.1
304;72;362.0268363;16.7;7.5
318;93;393.3624155;15.5;7.8
301;105;382.4154816;12.8;5.5
267;62;310.6181625;11.8;4.5
231;63;268.7736955;12.5;5.4
152;9;156.2377212;13.9;4.5
94;2;94.65179637;11.7;4.7
41;0;41;10.5;5.1
1;0;1;10;4.9
0;0;0;10.1;4.3
0;0;0;10;3.8
0;0;0;10.1;4
0;0;0;10.2;3.8
0;0;0;10.4;6
0;0;0;10.9;6.7
0;0;0;10.4;6.8
0;0;0;9.9;5.9
9;3;9.049739605;9.7;5.9
36;6;36.8630284;10.3;6.3
90;75;112.140587;10.9;6.5
160;61;186.9987056;11.9;6.5
213;129;287.2861594;12.7;7.7
267;126;353.4131125;13.2;7.5
279;39;308.849465;14.1;7.6
310;239;503.2814796;14.7;7.4
258;400;583.1996596;16.1;8.6
307;189;454.0672384;16;7.6
277;159;389.3121802;16.8;7.8
220;187;332.6696944;16.2;6.2
158;176;241.4124772;15.6;4.6
113;84;140.6524872;16;5.7
58;15;60.67430544;15.5;4.6
6;0;6;14.6;2.9
0;0;0;13.8;2.5
0;0;0;13.2;2.1
0;0;0;12.5;1.5
0;0;0;11.9;1.2
0;0;0;11.7;1.1
0;0;0;11.7;0.8
0;0;0;11.2;1.9
0;0;0;10.6;2.6
1;0;1;10.4;2.5
13;0;13;10.7;3.6
39;0;39;11.4;3.8
77;0;77;11.9;4.7
161;3;162.7369898;13.1;6.4
210;6;214.1324057;13.8;6.4
261;24;279.4334409;14.5;6.3
274;25;294.2842498;15.7;7.5
241;6;245.8944038;16;6.9
237;7;242.466067;15;7.3
232;13;241.2180223;15.4;7
199;13;206.8724335;16.8;7.5
135;1;135.4770054;14.5;6.5
72;0;72;15.6;5
25;0;25;15.5;4.8
2;0;2;15;3.5
0;0;0;15.1;2.9
0;0;0;14.7;2.7
0;0;0;14.1;2.9
0;0;0;13.4;2.6
0;0;0;12.4;1.8
0;0;0;12.1;1.7
0;0;0;12;2.2
0;0;0;12;3.5
10;2;10.04153585;12.3;2.2
28;0;28;12.8;3.1
99;37;110.1815304;13.4;2.7
72;308;210.3422253;15.4;4.7
215;163;309.8629109;17.6;6.2
164;0;164;17.3;4.3
104;0;104;13.1;5
234;2;235.6278255;14;6.2
334;101;416.6432563;16.9;8.3
246;8;252.2669449;17.6;7.7
234;10;241.117809;17.8;11
239;122;313.2182055;17.9;11.6
101;0;101;16;10.7
27;0;27;15;10.6
13;0;13;12.1;9.1
1;0;1;12.2;7.7
0;0;0;10.6;6.4
0;0;0;10.3;5.6
0;0;0;10.5;5.4
0;0;0;10.5;4.8
0;0;0;10.7;3.7
0;0;0;10.4;3.2
0;0;0;10.2;2.9
0;0;0;9.5;2.5
4;0;4;9.3;1.8
29;0;29;9.4;2
53;0;53;10.1;2.7
59;0;59;10.9;2.8
208;24;222.0355866;11.3;3.8
262;41;290.4706965;12.4;3.9
139;0;139;12;4.3
114;0;114;11.2;3.9
273;14;284.4905081;13.4;3.9
306;254;505.6350627;14.9;6.3
286;144;388.8664798;15.9;5.5
239;70;281.7682159;14.3;3.8
183;99;230.8146991;15;4.3
106;8;108.7099034;14.7;3.1
39;0;39;14.5;1.7
1;0;1;12.5;1.7
0;0;0;12.7;2.8
0;0;0;12.7;3.3
0;0;0;12.7;3.3
0;0;0;12;2.5
0;0;0;12.5;2.1
0;0;0;12.2;2.3
0;0;0;11.3;2.6
0;0;0;11.1;2
12;7;12.17346797;10.6;2
45;82;57.98309289;11.9;2
84;155;131.8461741;14.1;3.2
106;293;239.383602;15.9;3.6
67;534;380.8019191;18.2;4.1
59;676;530.1990182;19.3;4.8
138;637;632.2714368;20.3;5.3
281;433;635.6061201;19.8;5.7
341;298;586.3241681;20.8;5.1
341;169;474.2464233;21.1;4.1
304;173;428.0255351;21;4.4
253;130;332.8033538;21.6;3.1
107;0;107;21.3;2.6
55;0;55;19.8;3.1
32;0;32;18.8;1.5
6;0;6;18.6;2.7
0;0;0;18.4;3.2
0;0;0;18.2;2.7
0;0;0;18.6;3
0;0;0;18.1;3.6
0;0;0;17.5;3.1
0;0;0;16.8;2.6
0;0;0;15.5;1.9
0;0;0;15.2;1.9
11;5;11.13524652;15;3.4
50;62;60.01943691;15.3;3.3
79;193;139.184632;16.6;3.6
119;285;249.5825006;18.9;4.2
164;366;380.1101232;19.6;4.5
134;563;527.9104607;21.2;4.6
300;344;567.7533415;22.5;4.3
309;398;635.8966535;23.2;5.1
256;519;684.4896234;24.5;6.1
315;349;591.0252272;23.4;5.2
264;362;524.4887702;23.6;5.1
263;158;360.3831278;23.6;4.8
182;22;192.7496673;21.9;4.7
45;0;45;20.5;5
37;0;37;18.6;2.1
7;0;7;18.3;2.8
0;0;0;17.2;2.4
0;0;0;15.9;3.3
0;0;0;13.9;3.7
0;0;0;13.5;3.9
0;0;0;13.2;2.7
0;0;0;12.9;1.2
0;0;0;12.9;2.6
0;0;0;13;3.6
8;0;8;12.8;3.7
19;0;19;13.1;3.3
47;0;47;13.1;3.2
104;0;104;13.3;2.5
162;3;163.7794137;13.9;2.5
167;0;167;13;3.3
250;17;263.2728805;13.7;2.4
232;3;234.4708948;13.8;3.1
165;0;165;11.8;3.2
237;8;243.3459766;11.7;3.1
157;0;157;12.3;4.1
120;0;120;12.1;3.6
89;0;89;12.2;3.5
32;0;32;12.4;2
13;0;13;12.6;1.7
2;0;2;12.5;1.5
0;0;0;12;1.4
0;0;0;11.6;1.3
0;0;0;11.3;1.9
0;0;0;10.5;1.1
0;0;0;10;1.9
0;0;0;9.6;1.6
0;0;0;9;1
0;0;0;8.8;1.1
16;10;16.31410759;8.5;0.7
52;78;65.10191298;9.4;0.5
77;206;142.5011266;12.1;1.4
94;348;255.3884754;13.3;2.8
104;490;395.8067882;15.4;3.8
114;604;539.5242549;15.9;4.3
138;663;657.1572195;17.1;4.5
260;505;677.0802759;17.9;3.7
290;456;668.5743575;18.1;2.4
302;388;610.6847427;18.1;2.9
302;275;501.2134485;18.8;5.1
215;13;223.0820318;18.2;5.6
145;4;146.9769814;16.8;5.9
139;64;161.4551179;17.3;5.2
44;0;44;17.1;4.7
2;0;2;16.7;4.6
0;0;0;12.3;4.1
0;0;0;12.2;4
0;0;0;12.2;4.1
0;0;0;11.7;3.9
0;0;0;11.5;4.6
0;0;0;11.2;4.1
0;0;0;10.1;6
0;0;0;8.8;5.7
3;0;3;8.5;6
22;0;22;8.4;5.8
75;1;75.32077831;8.4;5.3
102;0;102;8.7;5.9
242;177;347.8539427;10;6.1
279;270;469.852176;11.5;6.4
351;161;477.4360259;12;6.5
338;55;383.5486995;12.1;6.1
268;8;274.6587302;11.9;6.6
327;60;374.8676664;12.5;6.1
277;32;300.2580629;12.3;5.2
265;133;348.012264;13.2;5.2
199;56;226.8305418;13.4;4.7
126;21;133.4298284;13.4;3.6
55;3;55.61348816;13.3;4
4;0;4;12.7;3.2
0;0;0;12.7;3.6
0;0;0;12.1;3.8
0;0;0;11.6;4
0;0;0;11.1;4
0;0;0;10.7;4.2
0;0;0;10;4.7
0;0;0;9.5;3.9
0;0;0;8.6;3.6
10;0;10;8;4.1
53;73;65.70141088;7.3;3.8
77;214;146.2476506;8.5;4.5
91;360;259.8433077;10;3.7
101;500;401.2798937;11.7;3.7
107;618;545.2105972;13.3;3.6
112;707;668.7435437;14.8;3.2
112;760;742.9572625;16.4;3.6
118;757;749.6887573;17;3.5
124;708;690.3992411;17.9;3.6
123;626;579.4091458;18.1;3.9
133;485;436.9028485;18.5;3.2
129;336;296.898417;18.3;2.8
113;188;180.0360896;18.2;2.8
78;65;91.49206562;18.1;3
18;2;18.12523266;16.8;2.5
0;0;0;16;2.1
0;0;0;15.1;2.6
0;0;0;14.4;2.7
0;0;0;13.6;2.6
0;0;0;13.1;3
0;0;0;12;2.7
0;0;0;11.7;3.1
0;0;0;11.7;2.5
19;10;19.38213404;11.1;2.4
68;73;80.92718604;11.3;2.9
113;179;171.3948427;13.3;3.3
153;297;292.9819725;16.3;3.6
186;413;434.9523902;18;4.1
212;513;576.8919561;19.6;5.3
230;590;695.8125192;21.4;5.6
245;622;762.7162723;22.7;5.4
247;628;772.3679237;24.1;4.5
264;554;708.4147391;25.2;3.9
319;340;567.6602586;24.5;4.1
280;67;322.1462882;24.4;3.9
237;98;286.2220222;24.3;3.3
148;153;203.0047646;23.2;3.1
90;54;101.3746885;22.2;2.3
19;1;19.06575144;21;2.1
0;0;0;20.1;1.4
0;0;0;19.8;1
0;0;0;18.9;1
0;0;0;18.5;0.7
0;0;0;18.2;0.7
0;0;0;17.5;1.7
0;0;0;17.1;1.5
0;0;0;16.7;1.3
3;0;3;16.6;1.2
40;0;40;16.8;1.5
123;28;132.2082661;17.8;1.4
202;134;265.486632;19.8;2.1
268;183;378.7179452;21.1;1.8
281;354;533.5339606;22.7;1.8
291;460;655.1100649;24.8;2.5
261;584;748.214231;25.9;2
236;634;767.6568656;26.9;2.3
286;504;691.3530524;27;3.5
306;359;569.3664454;26.9;3.6
244;343;460.6004304;26.8;3.8
197;253;324.6836117;26.4;4.5
158;118;200.7292967;25.9;4.5
89;35;96.47396779;25.5;4.3
15;0;15;24.4;3
0;0;0;23.1;2.8
0;0;0;22.3;2.6
0;0;0;21.4;2.5
0;0;0;20.9;2.6
0;0;0;20;2.1
0;0;0;19.4;2.5
0;0;0;18.9;2.1
0;0;0;18.6;2.3
17;10;17.42747537;18.2;2.2
57;74;70.49812785;18.7;2.7
84;200;150.2346419;20.2;2.3
106;336;265.9644682;22.5;3.3
122;467;405.5149994;24.7;3.5
127;595;552.619533;26.6;4
140;672;673.2762107;28.4;4.5
152;707;743.1866467;29.2;4.4
150;719;754.3673879;30.3;4.6
155;671;695.9857981;30.4;4.2
147;597;586.2383172;30.5;3.9
159;449;443.5698994;30.1;3.3
161;290;308.0988944;30.2;3
131;160;189.3802855;29.7;2.8
83;54;94.68773915;29.2;2.4
17;1;17.07184561;28;1.9
0;0;0;26.5;2
0;0;0;24.5;1.7
0;0;0;24.2;1.4
0;0;0;23.3;1
0;0;0;22.3;1.3
0;0;0;21.2;1.4
0;0;0;20.7;1.3
0;0;0;20.2;1.3
17;6;17.26903953;20.2;2.2
62;76;76.05852386;19.8;2.5
99;190;162.3920431;21.2;2.8
129;320;282.0342661;23.6;3.6
152;447;424.3020047;25;3.9
170;555;568.087927;25.6;3.7
184;634;688.2631242;26.3;3.5
191;678;759.1670782;27.3;3.6
198;674;765.8129156;28.1;3.6
230;581;699.5615872;28.3;3.9
285;380;565.3893155;27.7;4.1
287;180;401.4698366;27.7;4
222;83;264.3003028;27;4.1
140;18;146.6145564;26.1;3.8
58;0;58;25.6;3.9
2;0;2;24;4.3
0;0;0;21.8;4.1
0;0;0;21;2.2
0;0;0;20;1.7
0;0;0;19.6;2.2
0;0;0;18.4;1.7
0;0;0;17.5;1.8
0;0;0;17.2;1.3
0;0;0;16.9;1.4
14;3;14.14131935;16.9;1.6
56;50;65.36906573;16.8;2.1
118;81;145.1982115;17.4;2.5
178;25;190.0094145;18.2;2.1
242;31;260.9444929;18.6;1.5
280;25;297.9774319;19.5;1.6
346;116;438.4708634;20.3;2
368;154;497.3306502;20.9;3.1
362;131;472.5947055;21.1;3
337;93;412.3433892;21.3;2.7
226;5;229.6993299;21.3;2.6
241;53;274.8262175;21.1;2.7
143;303;298.1489881;21.3;2.5
131;146;185.0540471;21.4;2.8
76;74;92.43237001;21.2;1.8
21;3;21.2343333;20.3;1.6
0;0;0;19.5;1.2
0;0;0;19;1.4
0;0;0;17.3;2.3
0;0;0;15.6;2.3
0;0;0;14.5;2.6
0;0;0;13.9;2
0;0;0;14;2.3
0;0;0;13.7;2.3
17;4;17.19679366;13.4;1.6
56;12;58.2794275;14.3;1.9
126;41;139.8613201;15.5;2.3
155;254;277.5207949;17.2;2.8
152;438;420.4532895;19.2;2.5
168;550;564.4362109;21.2;2.3
250;511;658.2100681;22.3;2.7
282;513;713.6950311;24.2;2.3
313;459;701.3172615;25.1;2.3
371;216;546.4100418;25.1;2.6
334;205;486.0810577;25.6;2
285;166;391.3027218;25.8;2.2
216;181;309.1135556;25.7;2
157;96;192.7757329;26;2.6
87;52;98.67976791;25.4;2.3
22;3;22.24372811;24.5;2.1
0;0;0;23.8;2.3
0;0;0;23.1;2.3
0;0;0;22.8;3.1
0;0;0;22.2;3.1
0;0;0;21.6;2.6
0;0;0;21.1;2.6
0;0;0;20.4;3
0;0;0;19.8;2.7
11;0;11;19.4;1.8
62;24;66.60819528;20.1;1.9
119;127;162.186516;21.8;2.3
131;310;281.1489972;23.3;2.8
144;458;425.5318119;25.1;2.6
153;579;571.3884696;27.4;3.6
158;670;694.3498897;28.8;4.4
162;718;767.4203582;30.6;4.9
182;692;768.5931318;30.7;5.2
203;618;705.9354152;31.5;4.9
272;404;572.4663015;31.3;5.1
247;311;446.823773;30.9;4.2
178;278;321.6378094;30.7;4.9
157;58;178.7553368;30.3;4.3
23;0;23;19.9;7.4
3;0;3;19.6;1.9
0;0;0;19.7;2.6
0;0;0;19.5;2.2
0;0;0;19.7;2.3
0;0;0;19.6;3.3
0;0;0;19.3;2.5
0;0;0;19.1;2.1
0;0;0;19;1.6
0;0;0;18.6;1.5
3;0;3;18.4;1.6
42;0;42;18.6;1.4
110;9;113.0796573;19.1;0.8
207;67;239.5742524;20.2;1.7
276;153;370.3013832;21.8;1.9
291;331;530.7008861;22.6;2.5
209;603;692.6593354;23.8;2.6
216;648;763.3667647;25.4;2.7
263;582;757.316113;26.7;2.2
299;470;682.3000455;27.2;3.2
334;267;533.104201;27.5;2.5
271;62;310.9604913;27.5;1.4
155;3;156.5567674;24.4;4.2
29;0;29;17.9;2.1
15;0;15;18.4;2
4;0;4;18.3;1.2
0;0;0;18.2;1.1
0;0;0;18;1.3
0;0;0;17.9;1.7
0;0;0;17.9;0.9
0;0;0;17.5;1.4
0;0;0;17.1;1.8
0;0;0;16.8;1.9
0;0;0;17.2;2.4
9;0;9;16.8;3.1
42;0;42;17.2;1.6
121;17;126.8477871;17.6;2.2
213;122;272.5188784;18.6;2.5
228;327;430.0849657;20.7;3.2
349;154;460.7631427;21.5;3.1
370;70;426.2481711;22.5;2.4
267;4;270.3847727;23.1;1.3
292;9;299.6581253;22.9;2.2
111;0;111;22.8;2.5
70;0;70;20.8;1.1
59;0;59;19.9;1.1
167;6;170.1269516;20.5;2.6
141;14;146.3191676;21.1;2.3
85;11;87.55856394;21.5;2.1
17;0;17;20.8;2.2
0;0;0;20.1;2.1
0;0;0;19.1;2
0;0;0;18.1;2.1
0;0;0;17.2;2.3
0;0;0;16.5;2.7
0;0;0;16;2.9
0;0;0;15.6;2.8
0;0;0;15.2;2.7
2;0;2;15.2;2.7
13;0;13;14.8;2.7
28;0;28;14.8;3
43;0;43;14.8;2.6
105;0;105;15.7;2.5
145;0;145;16.4;1.9
156;0;156;17.6;2
170;0;170;18.5;2.1
178;0;178;18.9;2.8
154;0;154;19;3.2
211;30;233.479077;19.4;2.8
179;65;221.1450698;19.8;4.6
127;0;127;19.2;4.4
95;0;95;18.6;3.3
57;0;57;18;3.4
13;0;13;17.5;3.4
0;0;0;17;3.9
0;0;0;16.2;2
0;0;0;15.9;2
0;0;0;15.6;2.3
0;0;0;15.5;2.7
0;0;0;15.2;3.1
0;0;0;14.9;3.3
0;0;0;14.7;3
3;0;3;14.7;2.4
46;5;47.00026001;15.1;3.1
116;33;127.4650805;15.4;2.8
168;175;253.9347653;16.7;3.2
220;245;372.1476927;18;3.3
302;187;438.2500886;19.4;4.4
289;366;584.0831626;20.2;4.4
234;534;687.400125;21.1;5
321;373;639.4761581;21.6;4
347;214;522.5552301;22.3;4.9
311;219;475.4763811;22.1;6.1
193;368;432.2897873;22.5;5.2
129;331;302.8819622;21.6;6.9
125;169;189.9731396;19.2;5.9
76;5;77.18673408;18.4;4.9
16;0;16;17.5;4.6
0;0;0;17;3.3
0;0;0;16.6;2.5
0;0;0;16.4;2.6
0;0;0;16.1;2.8
0;0;0;15.4;3.4
0;0;0;14.6;2.9
0;0;0;13.7;3.3
0;0;0;12.9;3.1
16;13;16.79363101;12.4;3
51;111;73.41452805;12.7;3.3
60;261;151.1053802;13.8;3.6
57;424;265.7875895;15.1;4
51;584;414.3889875;16.4;5
61;695;568.2140686;17.5;4.4
174;585;646.433335;18.8;4.4
313;390;644.6373677;18.5;4.8
345;321;619.5429008;19;4.1
311;353;601.146682;19.5;3.9
304;254;495.1717764;19.9;3.4
261;210;397.9406648;19.9;3
194;199;298.9232339;19.9;3.3
126;169;191.3269502;19.5;3
79;90;100.5747769;19.1;2.2
30;7;30.69766959;18.4;1.1
0;0;0;18.2;0.7
0;0;0;17.3;0
0;0;0;17.1;0.3
0;0;0;16.6;0.4
0;0;0;16.4;1
0;0;0;15.8;0.5
0;0;0;14.7;1
0;0;0;14.8;1.1
19;11;19.69069571;13.9;0.3
69;90;87.31237851;15;0.1
105;210;178.6122072;16.5;0.5
133;336;298.9134748;18.7;1.6
159;451;440.2466472;19.4;1.8
230;450;558.9484285;20.6;2.4
376;128;479.5279065;20.2;2.9
393;134;507.1191528;20.6;4.1
384;97;467.092866;20.5;3.2
349;58;396.7534029;20.7;3.9
233;4;236.0170055;18.5;3.4
161;0;161;16.7;3.9
233;76;273.2176041;17.6;2.9
163;45;180.4961067;13.9;4
93;20;97.83843791;14.1;4
32;7;32.71833249;13.6;2.9
0;0;0;13.4;2.3
0;0;0;12.9;2.1
0;0;0;12.6;2.5
0;0;0;12.4;3.2
0;0;0;11.6;3.3
0;0;0;11.1;3.4
0;0;0;10.5;3.4
0;0;0;9.9;3.3
18;8;18.51625847;9.6;3.3
54;92;72.86078729;9.9;3.2
65;228;145.2198958;10.9;3.4
60;391;253.5464804;12.5;3.8
144;399;393.2543667;14.1;4.2
249;343;500.1399262;14.5;4
323;288;556.2625146;15.8;4.3
319;366;631.1330346;17.1;4
335;341;627.5389875;17.5;4.6
364;140;479.4606426;17.8;4.7
324;198;473.6363584;18.7;4.4
238;286;425.5198394;19.1;4.5
151;305;312.986368;17.8;4.8
122;193;197.4111078;17.6;4.6
78;106;103.8590759;17.8;4
38;13;39.370152;16.7;3.4
0;0;0;15.5;2.1
0;0;0;14.7;1.6
0;0;0;14.2;1.3
0;0;0;13.4;0.7
0;0;0;12.5;0.9
0;0;0;12;1.3
0;0;0;11.5;1.1
0;0;0;11.1;1
24;17;25.12369575;10.8;1.2
61;100;81.63749643;11.4;1.8
80;230;161.2241069;13.8;2.2
81;394;276.5093024;15.6;2.2
84;535;418.7962307;17.8;2.7
92;645;564.9496983;19.2;2.5
145;653;674.6246738;20.1;3.4
248;541;709.9676485;19.9;2.9
222;597;734.8524036;21.1;3.2
193;609;696.0938613;22;3.3
251;426;573.625597;22.4;3.3
215;367;456.2084431;22.1;3.2
141;350;327.5066966;21.8;3.2
113;233;204.4893538;21.7;3.5
87;99;111.369176;21.4;3.3
39;12;40.30015648;19.9;3.7
1;0;1;18.4;3
0;0;0;17.3;2.9
0;0;0;16.2;3
0;0;0;15.1;3.1
0;0;0;14;2.5
0;0;0;13.1;2.4
0;0;0;12.4;2.2
0;0;0;12.1;1.7
23;19;24.28567355;11.9;1.7
57;107;79.22828365;12.7;2.5
70;246;157.1957441;15.2;1.7
65;412;269.8780573;17.1;2.3
61;563;413.931083;18.6;3.1
78;653;557.4352284;19.9;2.7
86;731;679.5585988;21.7;3.7
141;703;742.0666877;21.8;4.2
272;496;698.6634102;22.2;3.4
363;235;557.4330703;22.8;3.2
336;186;477.1187786;23.4;3.6
284;181;403.2465596;24.2;3.3
221;160;306.543579;23.6;3.3
165;87;199.3287637;23;3.4
89;85;110.1099007;22.9;2.9
38;17;39.88907459;21.8;2.5
1;0;1;21;1.9
0;0;0;20.3;2
0;0;0;19.4;2.3
0;0;0;18.7;2.3
0;0;0;18.2;2.3
0;0;0;17.4;2.8
0;0;0;16.6;2.5
0;0;0;16;2.3
20;6;20.41331545;16;2.8
63;13;65.71616658;16.5;2.7
129;31;140.018431;17.2;2.8
198;149;272.2521281;19.3;2.4
259;206;388.3324071;21.7;2.5
291;307;516.6551142;22.9;2.8
278;447;641.365188;24.4;3.2
261;539;722.3821194;25.5;3.7
295;488;715.3452884;25.9;2.8
296;446;665.532974;26.8;3
334;258;530.0969793;26.8;3.2
285;222;431.6076763;27;2.9
210;222;329.0843779;26.7;3.5
163;123;211.7703709;26.3;3
103;44;114.0018498;25.9;3.1
36;1;36.11372343;24.9;3
0;0;0;23.6;2.8
0;0;0;23;2.9
0;0;0;22.1;3
0;0;0;21.3;3.3
0;0;0;20.2;2.9
0;0;0;19.7;3
0;0;0;19.1;2.8
0;0;0;18.4;3.5
23;16;24.1244606;18.2;3.5
