time(UTC),dhi,dni,ghi,temp_air,wind_speed
2045-06-26 17:00:00,180,60,205.0815379,24.5,3.2
2045-06-26 18:00:00,97,11,100.0006243,23.6,3.1
2045-06-26 19:00:00,25,0,25,23.2,3.3
2045-06-26 20:00:00,0,0,0,22.7,2.1
2045-06-26 21:00:00,0,0,0,21.6,2.3
2045-06-26 22:00:00,0,0,0,21.2,2.4
2045-06-26 23:00:00,0,0,0,21.1,2.7
2045-06-27 00:00:00,0,0,0,20.4,3.3
2045-06-27 01:00:00,0,0,0,19.5,4.8
2045-06-27 02:00:00,0,0,0,18.5,4.8
2045-06-27 03:00:00,0,0,0,17.9,4.7
2045-06-27 04:00:00,26,17,27.23025342,17.3,4.4
2045-06-27 05:00:00,57,115,81.18463032,17.7,3.9
2045-06-27 06:00:00,71,254,161.2800471,18.6,4.9
2045-06-27 07:00:00,78,410,282.1317882,20.1,5.2
2045-06-27 08:00:00,80,553,427.1884521,20.9,5.4
2045-06-27 09:00:00,193,483,548.6489919,22.3,5.1
2045-06-27 10:00:00,271,450,638.2619155,23.4,6
2045-06-27 11:00:00,288,483,704.2096633,23,5.2
2045-06-27 12:00:00,312,450,703.4665398,24.9,5
2045-06-27 13:00:00,333,366,640.5781505,24.2,5.1
2045-06-27 14:00:00,233,480,604.9204001,25.7,5.2
2045-06-27 15:00:00,257,308,465.833669,25,4.6
2045-06-27 16:00:00,215,230,342.9479916,24.7,3.7
2045-06-27 17:00:00,127,230,223.1823608,24.5,3.6
2045-06-27 18:00:00,92,124,125.8252192,24.2,2.9
2045-06-27 19:00:00,47,24,50.12432251,23.3,2.5
2045-06-27 20:00:00,0,0,0,22.4,1.1
2045-06-27 21:00:00,0,0,0,21.5,0.5
2045-06-27 22:00:00,0,0,0,20.5,0.8
2045-06-27 23:00:00,0,0,0,19.6,1
2045-06-28 00:00:00,0,0,0,18.6,0.8
2045-06-28 01:00:00,0,0,0,18.6,1.2
2045-06-28 02:00:00,0,0,0,17.9,0.9
2045-06-28 03:00:00,0,0,0,17.3,1.9
2045-06-28 04:00:00,16,1,16.07132336,17.4,1.2
2045-06-28 05:00:00,54,66,67.8122978,17.8,2.4
2045-06-28 06:00:00,120,41,134.532624,19.4,2.9
2045-06-28 07:00:00,115,0,115,20.4,3.4
2045-06-28 08:00:00,152,0,152,20.5,4.4
2045-06-28 09:00:00,243,11,251.091868,20.2,4.4
2045-06-28 10:00:00,309,41,342.4368125,19.9,5.4
2045-06-28 11:00:00,318,45,356.7533665,21.3,5.3
2045-06-28 12:00:00,201,0,201,20.2,9.4
2045-06-28 13:00:00,255,8,261.7215057,20.8,8.4
2045-06-28 14:00:00,246,13,256.0714097,21.2,9.9
2045-06-28 15:00:00,175,0,175,16.3,8.3
2045-06-28 16:00:00,207,36,227.0266422,17.1,7.7
2045-06-28 17:00:00,158,95,197.712435,18.1,6.7
2045-06-28 18:00:00,97,68,115.5493138,18.9,6.5
2045-06-28 19:00:00,42,32,46.16576335,18.4,5.6
2045-06-28 20:00:00,0,0,0,18,4.4
2045-06-28 21:00:00,0,0,0,17.3,2.2
2045-06-28 22:00:00,0,0,0,16.8,2
2045-06-28 23:00:00,0,0,0,15.9,1.1
2045-06-29 00:00:00,0,0,0,15,1
2045-06-29 01:00:00,0,0,0,14.8,1
2045-06-29 02:00:00,0,0,0,14.7,1.6
2045-06-29 03:00:00,0,0,0,14.4,1.5
2045-06-29 04:00:00,4,0,4,14.5,2.1
2045-06-29 05:00:00,17,0,17,15.4,3.4
2045-06-29 06:00:00,36,0,36,16,3.8
2045-06-29 07:00:00,145,4,146.9836537,15.7,1.3
2045-06-29 08:00:00,267,65,307.6938726,16.9,3.3
2045-06-29 09:00:00,210,2,211.4698292,17.8,4.9
2045-06-29 10:00:00,155,0,155,18.5,5.2
2045-06-29 11:00:00,193,0,193,17.8,5.6
2045-06-29 12:00:00,195,0,195,17.6,4.8
2045-06-29 13:00:00,217,1,217.8398094,19.2,5
2045-06-29 14:00:00,250,12,259.2953614,19.7,6.4
2045-06-29 15:00:00,285,69,331.7664596,20.8,5.3
2045-06-29 16:00:00,198,16,206.8984092,21.5,5.9
2045-06-29 17:00:00,167,138,224.6656562,21.6,3.8
2045-06-29 18:00:00,108,39,118.6254791,21.5,3.6
2045-06-29 19:00:00,27,1,27.129834,20.9,4.2
2045-06-29 20:00:00,0,0,0,20.3,4.8
2045-06-29 21:00:00,0,0,0,18.5,3.8
2045-06-29 22:00:00,0,0,0,18.3,1.9
2045-06-29 23:00:00,0,0,0,18.3,1.5
2045-06-30 00:00:00,0,0,0,17.9,1.7
2045-06-30 01:00:00,0,0,0,17.7,1.5
2045-06-30 02:00:00,0,0,0,17.1,1.2
2045-06-30 03:00:00,0,0,0,16.6,1.5
2045-06-30 04:00:00,4,0,4,16.4,1.4
2045-06-30 05:00:00,26,0,26,16.9,1.8
2045-06-30 06:00:00,128,53,146.6649238,17.7,2.7
2045-06-30 07:00:00,179,174,265.1042704,20,3.2
2045-06-30 08:00:00,245,212,377.5225644,21.7,3.5
2045-06-30 09:00:00,309,218,469.0048037,22.9,4.2
2045-06-30 10:00:00,364,162,495.886714,22.6,4.5
2045-06-30 11:00:00,381,233,581.4078373,23.8,4.1
2045-06-30 12:00:00,369,291,621.8220831,25.1,4.5
2045-06-30 13:00:00,256,498,674.0834749,26.4,4.3
2045-06-30 14:00:00,187,540,605.1123904,25.6,4.7
2045-06-30 15:00:00,135,513,482.6326224,26.4,4.7
2045-06-30 16:00:00,102,428,339.908267,25.6,3.6
2045-06-30 17:00:00,97,279,213.5406723,25.3,4
2045-06-30 18:00:00,85,130,120.3964321,25.1,3.7
2045-06-30 19:00:00,44,24,47.10770917,23.9,2
2045-06-30 20:00:00,0,0,0,22.8,1.1
2045-06-30 21:00:00,0,0,0,21.7,0.7
2045-06-30 22:00:00,0,0,0,20.3,0.3
2045-06-30 23:00:00,0,0,0,19.4,0.6
2045-07-01 00:00:00,0,0,0,18.6,0.9
2045-07-01 01:00:00,0,0,0,18.5,1
2045-07-01 02:00:00,0,0,0,18.3,1.2
2045-07-01 03:00:00,0,0,0,18.4,1.9
2045-07-01 04:00:00,5,0,5,18.4,2.9
2045-07-01 05:00:00,40,0,40,18.4,3
2045-07-01 06:00:00,106,7,108.4571725,18.9,3.1
2045-07-01 07:00:00,205,93,250.9224796,20,4.8
2045-07-01 08:00:00,264,181,376.9468939,20.4,5.8
2045-07-01 09:00:00,136,586,565.5485205,23,5.7
2045-07-01 10:00:00,245,505,655.7697515,23.1,6.6
2045-07-01 11:00:00,302,464,700.8059751,22.7,6.8
2045-07-01 12:00:00,177,695,780.4583581,23.9,6.2
2045-07-01 13:00:00,173,668,733.5492179,23.8,6.1
2045-07-01 14:00:00,268,420,593.0593124,24.4,4.9
2045-07-01 15:00:00,247,336,474.5597956,23.7,5.2
2045-07-01 16:00:00,185,301,352.2703184,23.2,5.3
2045-07-01 17:00:00,144,201,227.8956559,23.3,4.8
2045-07-01 18:00:00,96,114,126.9825089,23,4.3
2045-07-01 19:00:00,47,22,49.83731083,21.9,3
2045-07-01 20:00:00,0,0,0,20.9,2
2045-07-01 21:00:00,0,0,0,20.3,1.4
2045-07-01 22:00:00,0,0,0,19.8,0.9
2045-07-01 23:00:00,0,0,0,18.6,1.2
2045-07-02 00:00:00,0,0,0,17.8,1.1
2045-07-02 01:00:00,0,0,0,17,0.7
2045-07-02 02:00:00,0,0,0,16.2,0.8
2045-07-02 03:00:00,0,0,0,15.6,0.7
2045-07-02 04:00:00,18,5,18.32962799,15.8,0.9
2045-07-02 05:00:00,64,70,78.29080451,16.5,1.5
2045-07-02 06:00:00,88,208,160.7071021,18.2,1.2
2045-07-02 07:00:00,102,354,276.3179403,20.6,1.3
2045-07-02 08:00:00,116,483,416.8724485,22.5,1.9
2045-07-02 09:00:00,256,351,512.9556881,23.7,1.5
2045-07-02 10:00:00,319,325,583.0594832,23.1,1.6
2045-07-02 11:00:00,334,360,643.1611989,23.6,1.8
2045-07-02 12:00:00,258,541,727.4141777,24.6,1.6
2045-07-02 13:00:00,190,627,715.7868371,26.2,2.2
2045-07-02 14:00:00,151,614,625.9341983,26.8,2.1
2045-07-02 15:00:00,156,491,488.3461011,26.6,1.9
2045-07-02 16:00:00,148,361,348.4560661,26.4,2.1
2045-07-02 17:00:00,128,228,223.0567243,26,2.1
2045-07-02 18:00:00,96,105,124.4836089,26,2.9
2045-07-02 19:00:00,44,20,46.5689886,24.4,3.5
2045-07-02 20:00:00,0,0,0,23.4,3
2045-07-02 21:00:00,0,0,0,22.5,2.9
2045-07-02 22:00:00,0,0,0,21.6,3
2045-07-02 23:00:00,0,0,0,20.4,2.9
2045-07-03 00:00:00,0,0,0,19.5,3.1
2045-07-03 01:00:00,0,0,0,18.7,2.6
2045-07-03 02:00:00,0,0,0,18.1,2.4
2045-07-03 03:00:00,0,0,0,17.6,2.7
2045-07-03 04:00:00,23,17,24.09704924,17.4,2.5
2045-07-03 05:00:00,62,103,82.88709142,17.8,3.7
2045-07-03 06:00:00,83,234,164.4892956,19.2,4
2045-07-03 07:00:00,99,371,281.1817024,21.5,3.9
2045-07-03 08:00:00,106,511,423.7558685,24.4,3.9
2045-07-03 09:00:00,118,620,571.2916687,25.6,4.1
2045-07-03 10:00:00,126,703,696.6081861,28,4.3
2045-07-03 11:00:00,131,752,776.1973976,28.9,4
2045-07-03 12:00:00,138,753,790.904238,29.9,3.8
2045-07-03 13:00:00,147,706,738.6984331,30.7,3.2
2045-07-03 14:00:00,153,621,633.0738691,31.3,3.1
2045-07-03 15:00:00,159,497,495.2157573,30.8,2.3
2045-07-03 16:00:00,153,358,351.634305,30.9,3.6
2045-07-03 17:00:00,133,222,225.449564,30.5,3.7
2045-07-03 18:00:00,98,101,125.3476148,29.7,4.5
2045-07-03 19:00:00,44,19,46.42738396,28.3,4.1
2045-07-03 20:00:00,0,0,0,27,3.7
2045-07-03 21:00:00,0,0,0,25.8,3.2
2045-07-03 22:00:00,0,0,0,24.8,3.1
2045-07-03 23:00:00,0,0,0,23.8,3.8
2045-07-04 00:00:00,0,0,0,25,3.4
2045-07-04 01:00:00,0,0,0,23.4,3.1
2045-07-04 02:00:00,0,0,0,23.4,3
2045-07-04 03:00:00,0,0,0,22.1,2.5
2045-07-04 04:00:00,21,10,21.6279052,21.6,2.8
2045-07-04 05:00:00,64,88,81.69485706,23.9,2.8
2045-07-04 06:00:00,91,216,165.902742,24.9,3.2
2045-07-04 07:00:00,108,354,281.4030057,25.9,3
2045-07-04 08:00:00,124,483,423.6839392,27.5,4
2045-07-04 09:00:00,132,598,568.4943873,29.4,3.5
2045-07-04 10:00:00,140,681,692.0562211,30.6,3.4
2045-07-04 11:00:00,148,727,771.2259689,31.3,3.4
2045-07-04 12:00:00,156,725,784.1213375,32.6,2.9
2045-07-04 13:00:00,167,673,730.6563709,33.4,2.6
2045-07-04 14:00:00,176,581,624.8294509,34,2.8
2045-07-04 15:00:00,174,469,491.0328155,33.6,2.4
2045-07-04 16:00:00,170,322,348.4728402,34,2.6
2045-07-04 17:00:00,153,171,224.1297386,33.8,2.9
2045-07-04 18:00:00,103,61,119.475877,32.6,3
2045-07-04 19:00:00,41,10,42.26891488,30.9,3.3
2045-07-04 20:00:00,0,0,0,27.1,6.7
2045-07-04 21:00:00,0,0,0,26,5.9
2045-07-04 22:00:00,0,0,0,25.6,4.6
2045-07-04 23:00:00,0,0,0,25.5,3.7
2045-07-05 00:00:00,0,0,0,24.8,3.8
2045-07-05 01:00:00,0,0,0,24.2,4.2
2045-07-05 02:00:00,0,0,0,23.4,4.7
2045-07-05 03:00:00,0,0,0,22.8,5.2
2045-07-05 04:00:00,4,0,4,22.5,5.6
2045-07-05 05:00:00,20,0,20,21.9,5.7
2045-07-05 06:00:00,38,0,38,21.3,5.5
2045-07-05 07:00:00,42,0,42,18.4,6
2045-07-05 08:00:00,63,0,63,17.2,6
2045-07-05 09:00:00,77,0,77,16.5,5.8
2045-07-05 10:00:00,102,0,102,15.7,6.8
2045-07-05 11:00:00,107,0,107,15.5,6.2
2045-07-05 12:00:00,116,0,116,15.5,5.9
2045-07-05 13:00:00,126,0,126,15.4,6
2045-07-05 14:00:00,123,0,123,15.8,6.9
2045-07-05 15:00:00,97,0,97,15.8,6.1
2045-07-05 16:00:00,73,0,73,15.6,5.6
2045-07-05 17:00:00,41,0,41,15.4,5.4
2045-07-05 18:00:00,21,0,21,15.4,4.6
2045-07-05 19:00:00,6,0,6,15.4,4.4
2045-07-05 20:00:00,0,0,0,15.6,3.9
2045-07-05 21:00:00,0,0,0,15.6,3.7
2045-07-05 22:00:00,0,0,0,15.6,3.9
2045-07-05 23:00:00,0,0,0,15.5,3.7
2045-07-06 00:00:00,0,0,0,15.2,3.5
2045-07-06 01:00:00,0,0,0,15.2,3.4
2045-07-06 02:00:00,0,0,0,15.4,2.9
2045-07-06 03:00:00,0,0,0,15.3,2.8
2045-07-06 04:00:00,4,0,4,15.5,2.7
2045-07-06 05:00:00,32,0,32,15.8,2.7
2045-07-06 06:00:00,108,90,138.9146208,15.9,2.6
2045-07-06 07:00:00,130,251,252.1849978,16.7,2.8
2045-07-06 08:00:00,198,276,368.5292532,17.9,2.8
2045-07-06 09:00:00,244,322,478.3042817,18.9,2.8
2045-07-06 10:00:00,293,318,550.1368497,20,2.6
2045-07-06 11:00:00,328,278,565.7912643,20.9,3.4
2045-07-06 12:00:00,326,272,561.2258963,21.5,3.5
2045-07-06 13:00:00,256,443,626.3899585,22.4,3.3
2045-07-06 14:00:00,166,542,583.9797383,23.4,3.1
2045-07-06 15:00:00,157,448,459.2606494,24,3.5
2045-07-06 16:00:00,149,321,326.4986696,24.3,3.8
2045-07-06 17:00:00,116,216,205.5051255,24.6,1.8
2045-07-06 18:00:00,80,124,113.2835187,23.9,2.5
2045-07-06 19:00:00,42,28,45.49963355,23,2.8
2045-07-06 20:00:00,0,0,0,21.3,2.5
2045-07-06 21:00:00,0,0,0,19.9,2.3
2045-07-06 22:00:00,0,0,0,19.1,1.3
2045-07-06 23:00:00,0,0,0,18.9,1.7
2045-07-07 00:00:00,0,0,0,19.3,1.6
2045-07-07 01:00:00,0,0,0,18.4,1.2
2045-07-07 02:00:00,0,0,0,17.7,1
2045-07-07 03:00:00,0,0,0,17,1.7
2045-07-07 04:00:00,21,9,21.51964443,17.2,1.3
2045-07-07 05:00:00,65,84,81.45947612,18.2,1.5
2045-07-07 06:00:00,95,199,163.02937,19.7,2.1
2045-07-07 07:00:00,175,197,270.5976982,21.8,2.4
2045-07-07 08:00:00,227,269,392.7978568,23.2,2.6
2045-07-07 09:00:00,298,255,483.2153709,23.9,2.9
2045-07-07 10:00:00,347,241,541.6015727,25.5,2.7
2045-07-07 11:00:00,367,259,588.304837,26,2.8
2045-07-07 12:00:00,314,440,694.1263036,27.2,2.2
2045-07-07 13:00:00,351,252,561.4784559,27.4,4.1
2045-07-07 14:00:00,306,83,369.9525992,26.8,2.8
2045-07-07 15:00:00,237,17,248.4565659,27,1.9
2045-07-07 16:00:00,193,14,200.7311925,26.8,3.3
2045-07-07 17:00:00,90,0,90,26.4,2.6
2045-07-07 18:00:00,44,0,44,26.1,2.3
2045-07-07 19:00:00,6,0,6,25.6,1.9
2045-07-07 20:00:00,0,0,0,24.7,2.2
2045-07-07 21:00:00,0,0,0,21.8,2.4
2045-07-07 22:00:00,0,0,0,20.6,3.3
2045-07-07 23:00:00,0,0,0,20.1,2.9
2045-07-08 00:00:00,0,0,0,19.9,2.7
2045-07-08 01:00:00,0,0,0,19.6,2.6
2045-07-08 02:00:00,0,0,0,19.7,3.1
2045-07-08 03:00:00,0,0,0,18.5,2.4
2045-07-08 04:00:00,3,0,3,18.3,2.4
2045-07-08 05:00:00,33,0,33,18.2,1.9
2045-07-08 06:00:00,38,0,38,18.5,3
2045-07-08 07:00:00,162,122,221.0163665,19.1,4
2045-07-08 08:00:00,196,229,336.828948,20.5,4.4
2045-07-08 09:00:00,229,295,442.8790857,22.2,3.9
2045-07-08 10:00:00,294,208,461.697535,22.7,4.1
2045-07-08 11:00:00,238,1,238.8533689,22.8,3.9
2045-07-08 12:00:00,139,0,139,22.6,4.1
2045-07-08 13:00:00,310,114,405.1178563,22.7,4.6
2045-07-08 14:00:00,277,127,374.742055,22.4,5.6
2045-07-08 15:00:00,217,237,376.5039657,22.7,3.6
2045-07-08 16:00:00,125,324,303.5917395,22.2,4.1
2045-07-08 17:00:00,133,126,184.9910701,22.4,4.1
2045-07-08 18:00:00,75,5,76.33198674,22.4,3
2045-07-08 19:00:00,38,28,41.43659279,18.8,3.2
2045-07-08 20:00:00,0,0,0,17.5,2.4
2045-07-08 21:00:00,0,0,0,16.2,1.2
2045-07-08 22:00:00,0,0,0,16,2.3
2045-07-08 23:00:00,0,0,0,15.7,2
2045-07-09 00:00:00,0,0,0,15.5,2.6
2045-07-09 01:00:00,0,0,0,14.7,3.2
2045-07-09 02:00:00,0,0,0,14.6,3.2
2045-07-09 03:00:00,0,0,0,14.8,3.1
2045-07-09 04:00:00,4,0,4,15.2,3
2045-07-09 05:00:00,37,1,37.19217942,16.6,4
2045-07-09 06:00:00,111,83,139.0743541,16.5,4.8
2045-07-09 07:00:00,180,122,238.7926066,18,5.4
2045-07-09 08:00:00,233,197,353.8513317,19.2,6.5
2045-07-09 09:00:00,296,175,422.6247114,19.2,6
2045-07-09 10:00:00,332,159,460.0110416,19.9,6.8
2045-07-09 11:00:00,323,332,605.955361,19.4,6
2045-07-09 12:00:00,338,252,555.2197863,20.2,4.2
2045-07-09 13:00:00,316,54,361.0038078,18.3,5.1
2045-07-09 14:00:00,303,182,442.9088995,20.4,5.3
2045-07-09 15:00:00,241,281,429.8624552,22.3,6.2
2045-07-09 16:00:00,208,53,237.1677562,21.9,3.8
2045-07-09 17:00:00,153,136,208.9659528,22.1,3.2
2045-07-09 18:00:00,95,30,102.9565871,21.7,2.9
2045-07-09 19:00:00,40,10,41.21349631,18.8,4.6
2045-07-09 20:00:00,0,0,0,17.6,4.6
2045-07-09 21:00:00,0,0,0,16.6,4.5
2045-07-09 22:00:00,0,0,0,16.6,4
2045-07-09 23:00:00,0,0,0,16.7,3.8
2045-07-10 00:00:00,0,0,0,16.9,3.7
2045-07-10 01:00:00,0,0,0,16.9,3.6
2045-07-10 02:00:00,0,0,0,16.8,3.5
2045-07-10 03:00:00,0,0,0,16.4,3.4
2045-07-10 04:00:00,10,0,10,16.6,3.5
2045-07-10 05:00:00,51,10,52.90123644,16.1,3.3
2045-07-10 06:00:00,100,9,103.0279412,16.8,4.1
2045-07-10 07:00:00,164,203,261.48537,19.5,3.9
2045-07-10 08:00:00,190,330,391.8950534,21.2,3.2
2045-07-10 09:00:00,161,524,539.3922081,22.9,4.6
2045-07-10 10:00:00,123,696,682.4121104,24.9,5.4
2045-07-10 11:00:00,163,684,745.2055813,26.7,6.6
2045-07-10 12:00:00,218,613,745.6893162,27.3,6.1
2045-07-10 13:00:00,167,665,720.5712689,28.2,6
2045-07-10 14:00:00,153,614,624.4515837,27.9,6.4
2045-07-10 15:00:00,158,491,487.560794,28.2,7
2045-07-10 16:00:00,150,360,347.7532331,28.1,5.8
2045-07-10 17:00:00,131,226,223.7505271,27.7,3.4
2045-07-10 18:00:00,97,108,125.4982894,27.5,5.1
2045-07-10 19:00:00,48,22,50.6391985,26.4,4
2045-07-10 20:00:00,4,0,4,25.3,3.6
2045-07-10 21:00:00,0,0,0,24.1,3.2
2045-07-10 22:00:00,0,0,0,23,2.6
2045-07-10 23:00:00,0,0,0,21.8,2.8
2045-07-11 00:00:00,0,0,0,20.7,2.8
2045-07-11 01:00:00,0,0,0,20.1,2.3
2045-07-11 02:00:00,0,0,0,19.7,2
2045-07-11 03:00:00,0,0,0,18.8,3
2045-07-11 04:00:00,11,0,11,18.3,3.2
2045-07-11 05:00:00,66,58,76.90788801,18.5,3
2045-07-11 06:00:00,105,186,167.210465,19.9,3.7
2045-07-11 07:00:00,135,307,281.9113544,21.5,4
2045-07-11 08:00:00,160,425,419.3116947,23.3,4.9
2045-07-11 09:00:00,179,531,561.6768969,24.9,5.7
2045-07-11 10:00:00,185,624,685.7632339,25.7,5.9
2045-07-11 11:00:00,189,678,765.2272458,26.6,5.6
2045-07-11 12:00:00,279,544,746.7111547,27.7,5.1
2045-07-11 13:00:00,384,230,575.2157059,27.9,5.2
2045-07-11 14:00:00,326,73,381.9703518,27.9,4.3
2045-07-11 15:00:00,203,3,205.0101141,27.6,4.4
2045-07-11 16:00:00,204,20,214.9629452,27.3,4.6
2045-07-11 17:00:00,176,93,214.048802,26.9,5.2
2045-07-11 18:00:00,67,0,67,26.9,3.6
2045-07-11 19:00:00,15,0,15,26.2,4.1
2045-07-11 20:00:00,0,0,0,25.8,3.7
2045-07-11 21:00:00,0,0,0,25.2,3.2
2045-07-11 22:00:00,0,0,0,24.9,2.4
2045-07-11 23:00:00,0,0,0,24.6,2.9
2045-07-12 00:00:00,0,0,0,23.9,2.2
2045-07-12 01:00:00,0,0,0,23.1,2.1
2045-07-12 02:00:00,0,0,0,22.3,2.1
2045-07-12 03:00:00,0,0,0,22,1.9
2045-07-12 04:00:00,15,3,15.14498037,21.1,2.7
2045-07-12 05:00:00,69,56,79.41653764,21.3,2.7
2045-07-12 06:00:00,118,155,169.5360056,22.2,2.6
2045-07-12 07:00:00,168,234,279.5115567,22.7,3.1
2045-07-12 08:00:00,274,137,357.3623709,23.3,3.2
2045-07-12 09:00:00,334,174,459.1229259,24.1,3.7
2045-07-12 10:00:00,310,412,640.0305026,25.7,4.1
2045-07-12 11:00:00,306,497,727.7554729,26.6,5
2045-07-12 12:00:00,255,605,774.4543396,28.4,4.7
2045-07-12 13:00:00,278,531,718.8398768,29.1,4.4
2045-07-12 14:00:00,334,325,582.8185395,29.7,4
2045-07-12 15:00:00,232,14,241.3641962,29.4,3.9
2045-07-12 16:00:00,74,0,74,28.9,4
2045-07-12 17:00:00,90,0,90,22.6,1.9
2045-07-12 18:00:00,34,0,34,21.7,2.3
2045-07-12 19:00:00,28,0,28,22.1,1.6
2045-07-12 20:00:00,5,0,5,22.1,0.9
2045-07-12 21:00:00,0,0,0,22.4,1.3
2045-07-12 22:00:00,0,0,0,22.3,1.8
2045-07-12 23:00:00,0,0,0,21.7,1.2
2045-07-13 00:00:00,0,0,0,21.2,1.5
2045-07-13 01:00:00,0,0,0,20.8,1.8
2045-07-13 02:00:00,0,0,0,21,2.2
2045-07-13 03:00:00,0,0,0,20.8,2.1
2045-07-13 04:00:00,14,2,14.09281817,20.5,2.7
2045-07-13 05:00:00,62,45,70.2700907,20.3,1.8
2045-07-13 06:00:00,110,133,153.9584142,20.4,2
2045-07-13 07:00:00,175,176,258.5476897,22.6,2.5
2045-07-13 08:00:00,140,433,402.693458,23.9,2.1
2045-07-13 09:00:00,123,606,557.8163479,25.2,2.8
2045-07-13 10:00:00,153,647,670.328165,26,2.9
2045-07-13 11:00:00,340,368,651.7749931,27.7,1.9
2045-07-13 12:00:00,348,67,405.4422511,28.2,2.6
2045-07-13 13:00:00,249,6,253.9742254,26.7,3.5
2045-07-13 14:00:00,335,241,519.2105204,27.5,2
2045-07-13 15:00:00,291,145,387.8168826,28.3,1.2
2045-07-13 16:00:00,219,55,249.0034344,28.2,2.2
2045-07-13 17:00:00,144,16,150.5026837,27.5,2.4
2045-07-13 18:00:00,31,0,31,27.4,2.3
2045-07-13 19:00:00,12,0,12,25.4,1.9
2045-07-13 20:00:00,2,0,2,24.5,2.3
2045-07-13 21:00:00,0,0,0,20.2,3.1
2045-07-13 22:00:00,0,0,0,20.3,1.4
2045-07-13 23:00:00,0,0,0,20,1.8
2045-07-14 00:00:00,0,0,0,20.2,1.4
2045-07-14 01:00:00,0,0,0,20.4,1.9
2045-07-14 02:00:00,0,0,0,20.3,1.9
2045-07-14 03:00:00,0,0,0,20,2
2045-07-14 04:00:00,0,0,0,20,2.1
2045-07-14 05:00:00,26,0,26,19.9,3.1
2045-07-14 06:00:00,46,0,46,19.9,4.5
2045-07-14 07:00:00,74,0,74,19.9,4.1
2045-07-14 08:00:00,243,30,261.1463136,19.5,4.9
2045-07-14 09:00:00,326,194,464.8916777,21.1,5.7
2045-07-14 10:00:00,371,213,540.997435,22.1,6.3
2045-07-14 11:00:00,398,229,591.7143144,23.2,6.1
2045-07-14 12:00:00,399,162,537.68605,24,6.9
2045-07-14 13:00:00,361,97,441.3028647,24.6,6.3
2045-07-14 14:00:00,312,54,353.2084632,23.3,5.9
2045-07-14 15:00:00,258,35,281.3240822,23.3,4.7
2045-07-14 16:00:00,189,15,197.1629975,23.1,4.9
2045-07-14 17:00:00,152,24,161.7157383,22.5,6.2
2045-07-14 18:00:00,79,3,79.77342216,20.9,4.9
2045-07-14 19:00:00,42,9,43.08435032,19.4,4.8
2045-07-14 20:00:00,0,0,0,19,4.6
2045-07-14 21:00:00,0,0,0,17.9,4
2045-07-14 22:00:00,0,0,0,17.4,2.6
2045-07-14 23:00:00,0,0,0,16.9,2.6
2045-07-15 00:00:00,0,0,0,16.7,3.9
2045-07-15 01:00:00,0,0,0,16.1,3
2045-07-15 02:00:00,0,0,0,16,3.4
2045-07-15 03:00:00,0,0,0,15.6,4.1
2045-07-15 04:00:00,15,5,15.21199394,15,3.3
2045-07-15 05:00:00,70,61,80.92788434,14.9,3.3
2045-07-15 06:00:00,119,154,169.2137301,16.2,4
2045-07-15 07:00:00,183,190,272.4337471,16.8,4.7
2045-07-15 08:00:00,263,184,373.9646544,17.9,4.8
2045-07-15 09:00:00,329,174,453.2757429,18.5,5
2045-07-15 10:00:00,374,167,507.0204963,18.6,5.1
2045-07-15 11:00:00,395,155,525.885322,19.5,5.1
2045-07-15 12:00:00,321,36,351.7670445,19.6,4.1
2045-07-15 13:00:00,364,97,444.1601446,20.5,5
2045-07-15 14:00:00,327,78,386.4176308,20.9,5.9
2045-07-15 15:00:00,105,0,105,17.7,3.6
2045-07-15 16:00:00,176,8,180.341878,18.4,4.5
2045-07-15 17:00:00,114,2,114.8061323,18.6,5.1
2045-07-15 18:00:00,78,4,79.02448266,18.7,3.9
2045-07-15 19:00:00,38,5,38.58942018,18.5,2.3
2045-07-15 20:00:00,1,0,1,17.9,1.2
2045-07-15 21:00:00,0,0,0,17,1.2
2045-07-15 22:00:00,0,0,0,17.1,2.8
2045-07-15 23:00:00,0,0,0,15.9,1.7
2045-07-16 00:00:00,0,0,0,15.6,1
2045-07-16 01:00:00,0,0,0,15.8,2.2
2045-07-16 02:00:00,0,0,0,15.3,1.6
2045-07-16 03:00:00,0,0,0,14.8,1.8
2045-07-16 04:00:00,12,3,12.12091855,14.5,1.9
2045-07-16 05:00:00,56,53,65.36728256,14.4,2.1
2045-07-16 06:00:00,84,179,141.9516599,15.7,3.2
2045-07-16 07:00:00,94,326,246.7462193,17.3,3.2
2045-07-16 08:00:00,167,341,371.9811879,18.1,3.4
2045-07-16 09:00:00,204,416,500.3557355,19.2,4.5
2045-07-16 10:00:00,338,178,479.5000949,19.7,4.6
2045-07-16 11:00:00,321,56,368.2036456,20.6,4.7
2045-07-16 12:00:00,333,85,405.5208828,20.4,4.6
2045-07-16 13:00:00,336,261,551.3288838,21.7,4.2
2045-07-16 14:00:00,302,273,509.5598809,21.8,4.3
2045-07-16 15:00:00,240,300,439.0211968,22.6,4
2045-07-16 16:00:00,196,232,321.5401305,22.5,3.7
2045-07-16 17:00:00,151,137,206.0011546,22.3,4
2045-07-16 18:00:00,97,45,108.4343006,22,2.6
2045-07-16 19:00:00,36,6,36.69066315,21.5,1.9
2045-07-16 20:00:00,3,0,3,20.7,1.1
2045-07-16 21:00:00,0,0,0,19.4,1.2
